invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,hour,calculated_sales,day,day_of_week,month,week,is_weekend
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41:00,Credit card,186.36,4.761904762,9.318,8.5,18,195.67800000000003,16,Wednesday,1,3,0
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12:00,Cash,200.92,4.761904762,10.046,9.0,17,210.96599999999998,8,Tuesday,1,2,0
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38:00,Cash,17.75,4.761904762,0.8875,8.6,10,18.6375,14,Monday,1,3,0
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00,Ewallet,621.8,4.761904762,31.09,6.0,10,652.89,31,Thursday,1,5,0
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38:00,Ewallet,86.0,4.761904762,4.3,6.2,14,90.3,15,Friday,3,11,0
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06:00,Credit card,402.6,4.761904762,20.13,5.0,18,422.72999999999996,24,Sunday,2,8,1
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52:00,Credit card,324.85,4.761904762,16.2425,6.5,12,341.09250000000003,8,Friday,2,6,0
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,95.15,4.761904762,4.7575,6.0,14,99.9075,22,Friday,3,12,0
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57:00,Cash,388.96,4.761904762,19.448,5.0,10,408.40799999999996,24,Thursday,1,4,0
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45:00,Ewallet,425.68,4.761904762,21.284,5.0,16,446.964,14,Thursday,3,11,0
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15:00,Cash,318.08,4.761904762,15.904,9.2,11,333.984,23,Wednesday,1,4,0
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29:00,Ewallet,271.04,4.761904762,13.552,9.6,20,284.59200000000004,19,Saturday,1,3,1
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03:00,Credit card,384.64,4.761904762,19.232,8.4,20,403.87199999999996,27,Sunday,1,4,1
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35:00,Credit card,235.8,4.761904762,11.79,6.0,14,247.58999999999997,3,Sunday,2,5,1
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32:00,Ewallet,211.56,4.761904762,10.578,6.7,16,222.138,25,Monday,3,13,0
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00,Credit card,95.36,4.761904762,4.768,4.1,10,100.128,24,Sunday,2,8,1
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15:00,Cash,10.17,4.761904762,0.5085,5.9,14,10.6785,7,Thursday,2,6,0
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00,Cash,206.13,4.761904762,10.3065,8.7,10,216.4365,4,Monday,3,10,0
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36:00,Credit card,420.56,4.761904762,21.028,4.5,11,441.588,14,Thursday,2,7,0
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15:00,Credit card,88.04,4.761904762,4.402,6.6,18,92.44200000000001,29,Tuesday,1,5,0
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53:00,Credit card,648.99,4.761904762,32.4495,7.7,13,681.4395,28,Monday,1,5,0
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37:00,Credit card,123.84,4.761904762,6.192,8.5,18,130.032,26,Tuesday,3,13,0
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27:00,Cash,649.5,4.761904762,32.475,5.2,18,681.975,24,Sunday,3,12,1
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42:00,Credit card,742.2,4.761904762,37.11,4.3,14,779.3100000000001,1,Tuesday,1,1,0
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43:00,Cash,84.48,4.761904762,4.224,7.6,17,88.70400000000001,24,Thursday,1,4,0
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37:00,Cash,250.28,4.761904762,12.514,9.5,18,262.794,25,Monday,2,9,0
343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34:00,Cash,94.8,4.761904762,4.74,4.1,16,99.53999999999999,9,Wednesday,1,2,0
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42:00,Ewallet,91.3,4.761904762,4.565,9.2,14,95.865,14,Thursday,2,7,0
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01:00,Ewallet,285.11,4.761904762,14.2555,5.4,11,299.36549999999994,12,Tuesday,3,11,0
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44:00,Cash,52.38,4.761904762,2.619,5.8,19,54.999,26,Tuesday,3,13,0
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34:00,Ewallet,192.7,4.761904762,9.635,5.6,13,202.33499999999998,9,Wednesday,1,2,0
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08:00,Credit card,267.78,4.761904762,13.389,5.1,20,281.16900000000004,2,Wednesday,1,1,0
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01:00,Cash,558.7,4.761904762,27.935,5.8,15,586.6349999999999,15,Tuesday,1,3,0
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40:00,Ewallet,175.32,4.761904762,8.766,5.0,11,184.08599999999998,1,Tuesday,1,1,0
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21:00,Cash,155.82,4.761904762,7.791,7.9,15,163.611,15,Friday,2,7,0
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38:00,Cash,60.3,4.761904762,3.015,6.0,17,63.315,28,Thursday,2,9,0
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16:00,Credit card,78.94,4.761904762,3.947,5.0,16,82.887,2,Saturday,3,9,1
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15:00,Credit card,29.74,4.761904762,1.487,8.9,18,31.226999999999997,13,Wednesday,2,7,0
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00,Cash,21.32,4.761904762,1.066,5.9,12,22.386,26,Saturday,1,4,1
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32:00,Credit card,281.34,4.761904762,14.067,5.9,11,295.40700000000004,30,Wednesday,1,5,0
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08:00,Ewallet,73.26,4.761904762,3.663,9.7,18,76.923,27,Sunday,1,4,1
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08:00,Credit card,22.38,4.761904762,1.119,8.6,17,23.499,30,Wednesday,1,5,0
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38:00,Cash,655.92,4.761904762,32.796,4.0,19,688.716,8,Tuesday,1,2,0
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11:00,Cash,594.6,4.761904762,29.73,4.2,13,624.3299999999999,19,Saturday,1,3,1
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05:00,Cash,74.1,4.761904762,3.705,9.2,11,77.80499999999999,25,Friday,1,4,0
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12:00,Ewallet,196.96,4.761904762,9.848,9.2,10,206.80800000000002,19,Tuesday,2,8,0
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42:00,Ewallet,372.33,4.761904762,18.6165,5.0,15,390.94649999999996,14,Monday,1,3,0
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58:00,Ewallet,527.9,4.761904762,26.395,10.0,11,554.295,25,Monday,2,9,0
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21:00,Ewallet,479.75,4.761904762,23.9875,8.8,14,503.7375,23,Wednesday,1,4,0
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52:00,Cash,328.59,4.761904762,16.4295,4.2,10,345.0195,16,Saturday,2,7,1
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31:00,Cash,168.96,4.761904762,8.448,6.3,19,177.40800000000002,1,Tuesday,1,1,0
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35:00,Cash,113.24,4.761904762,5.662,8.2,18,118.902,7,Thursday,3,10,0
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51:00,Cash,345.54,4.761904762,17.277,5.1,13,362.817,15,Friday,2,7,0
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35:00,Cash,428.67,4.761904762,21.4335,5.0,12,450.1035,23,Wednesday,1,4,0
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24:00,Ewallet,86.27,4.761904762,4.3135,7.0,13,90.5835,20,Wednesday,2,8,0
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06:00,Ewallet,25.52,4.761904762,1.276,7.8,18,26.796,8,Tuesday,1,2,0
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55:00,Credit card,101.52,4.761904762,5.076,4.3,11,106.59599999999999,17,Sunday,3,11,1
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42:00,Cash,357.49,4.761904762,17.8745,7.0,11,375.3645,12,Saturday,1,2,1
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30:00,Cash,238.77,4.761904762,11.9385,6.6,14,250.70850000000002,8,Tuesday,1,2,0
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11:00,Ewallet,101.43,4.761904762,5.0715,7.3,15,106.50150000000001,26,Saturday,1,4,1
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48:00,Credit card,724.24,4.761904762,36.212,6.5,14,760.452,15,Friday,3,11,0
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00,Ewallet,125.64,4.761904762,6.282,4.9,12,131.922,17,Thursday,1,3,0
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09:00,Credit card,72.93,4.761904762,3.6465,4.3,19,76.5765,8,Tuesday,1,2,0
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35:00,Ewallet,258.36,4.761904762,12.918,9.3,13,271.278,6,Sunday,1,1,1
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33:00,Credit card,173.74,4.761904762,8.687,7.1,10,182.42700000000002,16,Saturday,2,7,1
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45:00,Ewallet,56.5,4.761904762,2.825,9.6,15,59.325,13,Wednesday,3,11,0
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51:00,Cash,214.3,4.761904762,10.715,6.2,11,225.01500000000001,28,Monday,1,5,0
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26:00,Cash,534.36,4.761904762,26.718,9.9,17,561.078,18,Friday,1,3,0
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00,Credit card,93.16,4.761904762,4.658,5.9,11,97.818,19,Tuesday,3,12,0
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04:00,Ewallet,522.08,4.761904762,26.104,6.3,14,548.1840000000001,15,Friday,3,11,0
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49:00,Cash,52.35,4.761904762,2.6175,4.0,17,54.9675,12,Tuesday,2,7,0
608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19:00,Cash,39.75,4.761904762,1.9875,6.1,20,41.7375,25,Monday,2,9,0
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08:00,Credit card,720.16,4.761904762,36.008,4.5,16,756.168,21,Thursday,3,12,0
761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00,Ewallet,96.8,4.761904762,4.84,8.6,10,101.64,19,Saturday,1,3,1
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25:00,Ewallet,332.1,4.761904762,16.605,6.0,14,348.70500000000004,8,Tuesday,1,2,0
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51:00,Credit card,81.44,4.761904762,4.072,9.5,12,85.512,30,Saturday,3,13,1
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18:00,Credit card,319.9,4.761904762,15.995,9.9,15,335.895,20,Wednesday,2,8,0
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00,Ewallet,206.52,4.761904762,10.326,7.5,12,216.846,30,Saturday,3,13,1
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37:00,Cash,166.68,4.761904762,8.334,7.6,13,175.014,19,Tuesday,3,12,0
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03:00,Cash,319.06,4.761904762,15.953,5.0,10,335.013,13,Sunday,1,2,1
325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42:00,Ewallet,87.9,4.761904762,4.395,6.7,19,92.295,5,Tuesday,2,6,0
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14:00,Ewallet,734.7,4.761904762,36.735,9.5,13,771.4350000000001,23,Saturday,3,12,1
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00,Ewallet,97.52,4.761904762,4.876,6.8,12,102.396,13,Wednesday,3,11,0
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53:00,Ewallet,769.2,4.761904762,38.46,5.6,19,807.6600000000001,17,Sunday,3,11,1
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26:00,Cash,418.3,4.761904762,20.915,7.2,10,439.215,21,Thursday,2,8,0
114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06:00,Cash,463.28,4.761904762,23.164,8.1,15,486.44399999999996,7,Thursday,2,6,0
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35:00,Credit card,462.45,4.761904762,23.1225,8.6,16,485.5725,2,Saturday,3,9,1
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57:00,Cash,141.9,4.761904762,7.095,9.4,20,148.995,6,Wednesday,3,10,0
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16:00,Credit card,302.7,4.761904762,15.135,8.9,15,317.83500000000004,6,Wednesday,2,6,0
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47:00,Credit card,793.28,4.761904762,39.664,4.2,17,832.944,28,Monday,1,5,0
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23:00,Ewallet,425.18,4.761904762,21.259,5.0,16,446.439,18,Friday,1,3,0
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17:00,Cash,283.62,4.761904762,14.181,8.8,10,297.801,5,Tuesday,2,6,0
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50:00,Cash,599.2,4.761904762,29.96,5.3,13,629.16,2,Saturday,3,9,1
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17:00,Ewallet,315.36,4.761904762,15.768,4.6,19,331.12800000000004,9,Saturday,2,6,1
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00:00,Credit card,403.56,4.761904762,20.178,7.5,14,423.73800000000006,14,Monday,1,3,0
509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02:00,Ewallet,183.88,4.761904762,9.194,5.1,12,193.07399999999998,9,Saturday,2,6,1
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21:00,Credit card,138.65,4.761904762,6.9325,4.2,20,145.5825,26,Tuesday,3,13,0
865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,17:35:00,Cash,80.71,4.761904762,4.0355,8.1,17,84.74549999999999,28,Monday,1,5,0
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42:00,Ewallet,116.64,4.761904762,5.832,6.0,12,122.472,14,Thursday,2,7,0
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56:00,Cash,313.52,4.761904762,15.676,7.9,17,329.19599999999997,24,Sunday,3,12,1
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58:00,Credit card,846.1,4.761904762,42.305,8.8,18,888.405,9,Saturday,2,6,1
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08:00,Credit card,414.4,4.761904762,20.72,6.6,14,435.12,24,Sunday,3,12,1
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30:00,Ewallet,159.08,4.761904762,7.954,6.2,16,167.03400000000002,27,Wednesday,3,13,0
624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44:00,Credit card,490.1,4.761904762,24.505,4.2,10,514.605,27,Sunday,1,4,1
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29:00,Credit card,87.45,4.761904762,4.3725,7.3,20,91.82249999999999,27,Wednesday,3,13,0
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43:00,Ewallet,224.52,4.761904762,11.226,8.6,11,235.746,19,Saturday,1,3,1
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09:00,Cash,744.96,4.761904762,37.248,6.8,10,782.2080000000001,7,Thursday,2,6,0
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00:00,Ewallet,410.72,4.761904762,20.536,7.6,10,431.25600000000003,31,Thursday,1,5,0
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45:00,Cash,298.8,4.761904762,14.94,5.8,18,313.73999999999995,25,Monday,2,9,0
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00,Cash,212.94,4.761904762,10.647,4.1,12,223.587,2,Saturday,2,5,1
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36:00,Credit card,42.85,4.761904762,2.1425,9.3,15,44.9925,14,Thursday,3,11,0
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04:00,Cash,378.68,4.761904762,18.934,6.8,12,397.61400000000003,11,Monday,3,11,0
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26:00,Ewallet,206.91,4.761904762,10.3455,8.7,11,217.25549999999998,22,Friday,2,8,0
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00,Ewallet,78.78,4.761904762,3.939,6.3,12,82.719,2,Saturday,3,9,1
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06:00,Credit card,322.11,4.761904762,16.1055,5.1,15,338.2155,10,Sunday,3,10,1
181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58:00,Cash,98.22,4.761904762,4.911,7.0,10,103.131,8,Friday,2,6,0
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10:00,Credit card,25.46,4.761904762,1.273,5.2,12,26.733,22,Friday,2,8,0
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31:00,Credit card,581.98,4.761904762,29.099,6.6,10,611.0790000000001,10,Thursday,1,2,0
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49:00,Ewallet,211.32,4.761904762,10.566,6.5,13,221.886,14,Thursday,3,11,0
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10:00,Ewallet,55.12,4.761904762,2.756,9.0,11,57.876,10,Thursday,1,2,0
321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38:00,Credit card,88.31,4.761904762,4.4155,5.2,17,92.7255,15,Friday,2,7,0
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54:00,Credit card,356.58,4.761904762,17.829,6.8,17,374.409,13,Sunday,1,2,1
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51:00,Credit card,794.25,4.761904762,39.7125,7.6,20,833.9625,15,Friday,2,7,0
825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26:00,Ewallet,50.62,4.761904762,2.531,7.2,19,53.150999999999996,2,Saturday,3,9,1
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33:00,Ewallet,599.52,4.761904762,29.976,7.1,13,629.496,24,Sunday,3,12,1
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05:00,Credit card,166.7,4.761904762,8.335,9.5,14,175.035,2,Saturday,2,5,1
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00,Ewallet,744.4,4.761904762,37.22,5.1,11,781.62,27,Wednesday,2,9,0
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27:00,Ewallet,448.56,4.761904762,22.428,7.6,12,470.988,20,Sunday,1,3,1
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24:00,Ewallet,378.9,4.761904762,18.945,9.8,20,397.84499999999997,3,Thursday,1,1,0
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59:00,Ewallet,257.16,4.761904762,12.858,5.1,20,270.018,24,Thursday,1,4,0
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48:00,Ewallet,552.23,4.761904762,27.6115,7.5,19,579.8415,5,Saturday,1,1,1
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18:00,Cash,447.4,4.761904762,22.37,7.4,10,469.77000000000004,30,Saturday,3,13,1
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27:00,Cash,276.27,4.761904762,13.8135,4.2,16,290.08349999999996,17,Sunday,2,7,1
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04:00,Ewallet,343.74,4.761904762,17.187,5.9,17,360.927,21,Thursday,3,12,0
